1.2817438394658767	1.2907262235734729	1.3144800737862594	1.325414320338189	1.3965316103155467	1.4129827345671164	0.0
1.284091320082479	1.302537599314971	1.309923062466714	1.3464989420927218	1.3742528800737486	1.4026328277140931	0.0
1.2870883237662392	1.2933836267403318	1.3090746960430588	1.3367728661484202	1.3635871427465232	1.4591653973655214	0.0
1.2778476286231146	1.2991028840528915	1.3132364333660496	1.3529437281091705	1.3737099348970099	1.4082261241155607	0.0
1.2847525474219803	1.307773116777189	1.3220797682971668	1.3365788990330583	1.3655279868217303	1.4460896904589013	0.0
1.2747697887730984	1.298361644025219	1.3195758551409993	1.3335970829662955	1.369401760643345	1.429135332090998	0.0
1.2887381652423684	1.2932848086111342	1.3042482659815464	1.3269895971477126	1.3698382828351394	1.4262890824104908	0.0
1.2823515088797899	1.2947747544995207	1.3286776769344097	1.3351032000656746	1.378638477991377	1.4412810985309252	0.0
1.2741220343232835	1.297812960443698	1.315640723129348	1.3418554957775075	1.3725078728460929	1.4130113381031084	0.0
1.2805652060949224	1.297258291050154	1.3131475471108847	1.3365537072946705	1.368018643587998	1.3963484464978593	0.0
1.279256810874805	1.2942674896975652	1.3136410389425859	1.3348161291779168	1.3543777625391087	1.4136192255152271	0.0
1.2866482044783105	1.2900109166905056	1.3034251183844183	1.3394711310205587	1.3814919239576613	1.4237711798415216	0.0
1.2809292614042223	1.2990528525943459	1.3105929808659047	1.3284192046818515	1.3829101260547816	1.4508950498184532	0.0
1.2824669929429307	1.2982185892071794	1.3143651098580373	1.3341105665494544	1.384374478606941	1.4324451949725856	0.0
1.2812176007586529	1.2904745827740216	1.3010040496446194	1.3383176580251441	1.36976730086975	1.4380512234018368	0.0
1.2788325049757405	1.2927619948435696	1.315599593043623	1.3322809877215875	1.3636178303231612	1.4262216632279383	0.0
1.2746980528692722	1.2842336277919857	1.3094100925878782	1.3341788460922237	1.367105313497039	1.4289916747832823	0.0
1.284093769108398	1.2969378186071545	1.3066385003691539	1.3375320641769115	1.3397086123499422	1.4230721231518844	0.0
1.2841338123083035	1.2847555785590248	1.300550309928018	1.342729923016715	1.3685294837952444	1.4373469880186913	0.0
1.277243010642016	1.2933921759753837	1.3047532587085053	1.333404456639737	1.3706165563184052	1.425790807156791	0.0
