1.2510761653751319	1.2340750695603395	1.2512997426752785	1.2486941134917042	1.2661915533506976	1.2401314614294174	1.2549171920829403	1.2617489832633935	1.2615331095945985	1.2667909669176733	1.2539838504963505	1.2812721125453037	1.2807290334686403	1.2766411301392622	1.2992522572039993	1.3312681129936197	1.333535298781644	1.367929523695443	1.402818529119765	1.4430934078783997	1.552514116222775
1.2498165849334042	1.2476256173674394	1.2436133528681028	1.2506868022652369	1.2432013153352546	1.247410828182189	1.2569639239355623	1.2574302407571822	1.2542592788920024	1.2541896054821093	1.2569336830295008	1.2631921591959387	1.2772890930347531	1.2818051170449847	1.2988822111073484	1.3018500859763753	1.350788175674683	1.3721720203801966	1.4347958422143072	1.447042032734684	1.5582044264692656
1.2360814097417059	1.236083540282284	1.2534675948933673	1.2440631919379184	1.2455418605429596	1.252280260561345	1.2653276145217265	1.248316184430721	1.265802732527778	1.2562558230703427	1.2522334838187994	1.273962607677771	1.26643721071133	1.2779948932857306	1.3105630318891868	1.311529980082893	1.350889548844042	1.3998103908308346	1.4117288074245893	1.4321737269200088	1.544197663450385
1.2560263876435238	1.2414108325902993	1.2438637480017043	1.2505148119352159	1.2433380424824558	1.251168481735058	1.2438143400842823	1.2525269070057141	1.2554292807941814	1.2559718262267665	1.2553670456607553	1.2521733014036367	1.2707912471118592	1.286402858055193	1.29406626098345	1.32506595881562	1.3441293963170533	1.3855488069244934	1.423326834591399	1.4538636340041569	1.5750817771568792
1.2728515482895477	1.2531028365918677	1.244370683645941	1.2588942652440787	1.2480156346792322	1.248806537774223	1.2525650989730621	1.2556306626574882	1.2684657258292384	1.2753612418271663	1.256643923641057	1.2585569979602234	1.2639188070912832	1.2853038898098301	1.2961765698122791	1.3241938253861933	1.3411577838635407	1.38680910724826	1.4053015090256342	1.4556755530356633	1.5254578642861785
1.2494722493316974	1.2466306132075982	1.2432345683418706	1.258863830366546	1.254105546572515	1.2471173920012322	1.2548489657682618	1.2503891602228574	1.2583426435891356	1.2586103329295992	1.2531451772528717	1.2586882552538865	1.2747382716323035	1.280096285487239	1.2994252554856738	1.3305147925775749	1.3320924020911642	1.3721940394672807	1.400935957322476	1.5039195934247584	1.5215427314053294
1.23793166282004	1.2394042454147554	1.2473247744628615	1.2531361031230739	1.2488748494701971	1.2661032838073714	1.253005796992034	1.246794489840491	1.266962521257819	1.2572507664585535	1.2525778722104175	1.2714018733175492	1.265724458899715	1.2836402342129711	1.3082667998462103	1.3034550039398698	1.3557644230293342	1.363585473338952	1.4087077724125514	1.4792040685090142	1.571413376865599
1.255042805670434	1.2425629813803107	1.2576542568916458	1.2549638974041177	1.2550806503686944	1.2481774960163903	1.2490237042911283	1.2496978616584067	1.2588380854331438	1.263340450801549	1.2590094737107451	1.2695854875655042	1.2795475718922835	1.2725305906864033	1.2916898709389188	1.3168767545786968	1.337169031237363	1.393840251134462	1.417277500915863	1.4609757366947749	1.5987548023110367
1.2561146878946088	1.2488547941369796	1.2354930701414653	1.2392196240410207	1.2436057080429157	1.2490717189709082	1.2544142996312075	1.2472115832241386	1.2486174547518265	1.2486377790551662	1.2762563690060698	1.2798673639805982	1.2804244349866771	1.2868389907628037	1.291929605067116	1.3361615321718314	1.34412274829558	1.365043050947398	1.384994880838141	1.4513857851739196	1.5077851233749076
1.2407271201033883	1.2482841412806636	1.2468590907574266	1.2439302525055635	1.241201950535455	1.2427818940351532	1.2438390177863474	1.248645291186914	1.2494844175442232	1.2603159987751187	1.264188540577833	1.266729637432667	1.2688106146590155	1.2769839566987011	1.300810031287161	1.3122146613614238	1.3567900361971916	1.373066376384366	1.4060997349565607	1.4613334456632892	1.6282260889639981
1.2531763423729971	1.2502396082901783	1.2405609028491857	1.2509663520680572	1.2498980332512555	1.2513482910663014	1.2447115202481907	1.243217574764516	1.2519634811762945	1.261410171108508	1.2786324354090883	1.2660726137965252	1.2601364834269324	1.28098526794837	1.2931776504347976	1.3176869839210084	1.33134383294946	1.3762133560933338	1.394174387755758	1.4464822555611827	1.5663809484282505
1.251306925082649	1.2493044660236232	1.2382790167019053	1.2487963868114473	1.2445421071025993	1.2505267861368414	1.2489197570652386	1.249517016236292	1.2606857464368857	1.2503314843207773	1.2549495604219727	1.254844155535753	1.2693851305412038	1.2839664738256513	1.2966028888288623	1.3103190820845563	1.340381269988011	1.3689134513509384	1.4005522215977657	1.468992939745645	1.5250557790463037
