1.229073319285568	1.2543959239934126	1.2578698435545828	1.2840903718398935	1.2919905002569005	1.332506147880316	1.357830458680478
1.2259920564821252	1.2451123025564375	1.2563899949341109	1.2737243574849901	1.2967371705088737	1.3328837739206885	1.3905823912425233
1.2362705997628258	1.2478664714813754	1.257064078867305	1.268190590899612	1.3092928845124545	1.326591724622486	1.3988908368404271
1.2449984231352804	1.2556607605841628	1.2677476313896332	1.2637672925222054	1.3107866618716617	1.3567656098972114	1.4150049438372154
1.2332599563211808	1.2510656106142843	1.244903672613673	1.2685934441463655	1.290688824358734	1.3284498954103057	1.3941102356736161
1.2314954977509145	1.2501493885371757	1.259242846290901	1.2865294287768294	1.3224266471780468	1.3381122137069745	1.4146466939149533
1.241813644671214	1.2445171836162883	1.264610191070631	1.2839758836810973	1.2899957266962827	1.3226128403067163	1.4128570663984963
1.2330293949753588	1.249627284021173	1.263882780893915	1.2727604773903995	1.2962479674700267	1.335896097991007	1.3948576448877101
1.2355772883099196	1.2527725340421183	1.2495816161403643	1.2829970161877093	1.2991116546455972	1.338960536697262	1.4087890811143051
1.2321776840794259	1.2531980425175753	1.2620392079032783	1.2753501016758448	1.3085750461771604	1.3487816951189815	1.408296277633469
1.2310736478878221	1.237001085659274	1.2696895947395892	1.2783755871627336	1.314911016727188	1.3434759450274776	1.4053751655732787
1.2339896415420926	1.2383296571680094	1.2554308550998026	1.2711966373595402	1.2922299834011162	1.3345996095806099	1.38528520908188
1.231914612102983	1.2458905879065785	1.2552526155962174	1.2855792503365049	1.327848249494053	1.3324513885676808	1.3838883991447128
1.2410425179580395	1.242722444266519	1.2641023608279705	1.275389708579297	1.306524435941324	1.3329953220886563	1.3894833409295468
1.2304419652877907	1.256648788352504	1.2594071786500145	1.2903126147056292	1.2976578461835155	1.3378691970107712	1.4030293864951133
1.2395987020687516	1.242686408661685	1.2443587948366952	1.2861525750148717	1.3132004284733807	1.331549653249263	1.3653682516234191
1.2361549347601148	1.253360840383166	1.2443695062267714	1.2892186759292128	1.3129133504572499	1.3174198071710121	1.3778595236831552
1.2431221661443115	1.2428243518843605	1.2514163395892397	1.287452603448547	1.307131341496888	1.3424002334526275	1.3924467839253605
1.2315287114179814	1.2519809948014822	1.2626427918360983	1.2796931178962947	1.2945121993849158	1.3358636229846563	1.3856759372112617
1.232982914467724	1.2482988801947899	1.2675110370895686	1.2762003017131394	1.3266259798565245	1.3333029156132064	1.3958326808392465
