4.160293068767496	4.195603003130004	3.1704409793059725	4.416480828453182	4.618150284971388	5.313423089083358
3.938937275685042	4.123369926080633	4.1536153874589425	4.556535692682462	4.952580174501816	5.372732154923805
4.0476372425571805	4.127387778574339	4.283356914929199	4.652239371010578	4.622406377891011	5.1118543771448985
4.016175471092476	3.988600702673785	4.1078042059393685	4.667254416440747	5.237173690740806	5.0760174546790795
4.0975132581190135	3.6144964066307415	4.087843066044424	4.765904168030198	4.793007622009257	5.367672205673664
4.004212391064267	4.4623900451203955	4.387981188828197	4.533121580035942	4.726029388868592	5.272400959192329
4.080758455170678	4.2392175799129435	4.3036568325882225	4.792720750765862	4.867347995755796	5.420831334253318
4.11204510596804	4.340823301051462	4.226560764218521	4.284578226058741	4.997068972990694	5.532219057784779
4.105642767607815	4.165785510245223	4.320234723269781	3.772133368987825	4.856090549827171	4.209539487929762
4.060889541756706	3.9513011495327106	4.468087049121743	4.549008365256172	4.871645149380761	4.2773934336468455
4.206594483902311	4.094854888784124	4.459647597870819	4.551067248484082	4.858714081677945	5.225576065429221
3.974626312777036	4.070913384058639	4.308048315219088	4.504627299358135	4.97090105609979	5.1865158655725265
4.057379061237397	4.2787056944068755	4.447650236625415	4.5597075951263015	4.608104902835171	5.246406943161081
4.015616145163474	4.14656463061097	4.247448768796443	4.580344245603556	4.613630627357748	5.332647893015146
3.9989161544299003	4.18173510623021	4.214558655476536	4.10299853943754	4.922410662340667	5.517793233850936
3.7721667696297803	4.106174494901074	4.280996481725241	4.732147048599025	4.824627426238237	4.704721366822383
4.062519023622602	4.311848647268671	4.2721278046475595	4.618427122007056	4.782480576227782	5.116133861537904
3.8754287487842074	4.160566046141948	4.396162419546373	4.54233725088358	4.7470662039717695	5.3056845489946936
4.078163877437652	4.055608268509329	4.338851882983162	4.663823793467593	4.983337423743863	3.5556167594589496
4.071583877790261	4.1855301702320125	4.07404029382876	4.407498955813498	5.0605382053399826	5.4629590879333305
3.819810809856134	3.868215501443191	3.8148597153018975	4.409776615001012	5.170127640969818	4.015043113386692
4.28930460856832	4.013100190185207	4.3385630125857855	4.4722396785305545	4.890983270759639	5.212355739135396
4.1505777732448115	4.156333247062342	4.268791095173066	4.6849086941535605	4.135582788955016	5.145726543451512
4.137924000763013	4.0915879333800245	4.323204457541848	4.37593588225414	4.849612691013027	5.427840797523074
4.096346346677084	4.1238568228920425	4.250125529477307	4.635804350975659	4.876361534805241	5.083390793991237
3.9263940764354506	4.003688930309365	4.139637696001124	4.967354892878971	4.922379173026273	5.122992222534553
3.1401555664195975	4.113319096348436	4.3247850010276885	4.435397675804934	4.788447857935973	5.303693732054218
4.063387231159871	4.003127212201747	4.280411503844948	4.450294870057656	4.958521921784707	5.17442149649278
3.820453659328891	4.116095445663637	4.332699529905709	4.585673146406066	4.771565758917224	5.181823584381502
3.9224258416950306	4.411010651971853	4.224559201953951	4.641009833682556	4.8410778238453736	4.662612746509372
4.189383549687858	4.248062187108678	4.294501265049255	4.617524396594459	5.214892171689232	5.1170610311444085
4.0119692673689205	3.895420817157824	4.378365865978673	4.621418166043859	4.964735740712434	5.158118803934592
3.911262658408161	3.896607848657487	3.961925711615198	4.484636628661454	3.916316067699911	4.822735774691409
3.9362159895314948	4.171099712020742	4.29659455905185	4.5348548090271645	4.963775914523904	5.096277432583648
3.882694569531984	4.050776355886281	4.058937752685044	4.501826404644187	4.74543335946957	5.0384211195024715
4.235902431349924	4.122953944439628	4.259885445498278	4.870618327981272	4.790141104419772	5.225048889049212
4.17191508832142	4.144581941764788	4.081616810585032	4.496302394754342	5.059292003191256	4.738287220333588
4.130477962146629	3.8809208505071555	4.268104078620759	4.044289326053935	4.923238144905265	5.128817682752151
3.9039952882084483	4.098707460389581	4.509026920633339	4.6992737989970434	4.790091051351484	5.3436089661122805
4.008617760731941	4.235436588857916	4.067542799591374	4.4170258497196135	4.963331610957003	5.324688245555562
