4.529583601174898	4.389461501216016	4.001331874383121	4.284751531978905	4.144707021697664
4.238847400595342	4.120226299096739	4.36705634316481	4.0988470452671155	3.9747320780742608
4.556953354644596	4.030397534893243	4.227967621262439	4.111643053824502	4.314234671680334
4.419138289776777	4.173855775028277	3.971218448584964	4.301145357392232	4.170952141862111
4.1016448536735455	3.9735677454783347	4.136463595963545	4.229274264937975	4.100564857618286
4.666813567929154	4.500009547236489	4.214460184606775	4.072956170380918	4.1528242431518425
4.350087212318176	4.374654504459034	4.101767849187104	3.9880212311193417	4.1133335780232985
4.265388829424666	4.078014117167442	4.395010108107093	4.371138383286847	4.341649800668694
4.019502546433317	4.254551689709739	4.253328424176885	3.998817918364891	4.237999369624797
4.291332774293946	4.2022906950263925	4.0580788812119515	4.109562329949223	4.195547887028261
4.595829908716176	4.226216207139697	4.117185728521858	4.191534942024988	4.145182940492207
4.414990467569765	4.098364141247096	4.255699805277566	4.096294611869704	4.197981196010314
4.900864446655306	4.295210246231508	4.0800743836396896	4.141491716106864	4.235858909776358
4.237362387326406	4.207541291819981	3.8674466028050514	4.163801129806482	4.04812859788382
4.219683664001265	4.431771899399535	4.109141194989919	4.068127520273881	4.151936045737529
4.770477230723822	4.374664486216952	4.3707441742026845	4.099910303471198	4.31583912697712
4.294202879962721	4.229188215381162	4.5360656942424225	4.359226400516345	4.092098000894739
4.318187197080726	4.4573777936123955	4.365218549792917	4.087027277878439	4.156902774075361
4.485061804773487	4.354386752545214	4.420757931114131	4.194091869387862	4.155385954560461
4.284084375190364	4.182900535230354	4.157519864315416	4.07334579501172	4.223279998808748
4.4179600806049075	4.2393010186815765	4.357076276901321	4.2159025766461315	4.27973021055966
4.560626866002627	4.430799024252412	4.315100909074919	4.22329176188232	4.08877008494756
4.498552217411706	4.180028316920623	4.195902307850713	4.280497265128185	4.011941530917455
3.867066757873831	4.33477569121704	4.206262834761587	4.099761214800915	4.181046697748215
4.211973236780573	4.405024277826251	4.363069801356776	4.22656818987274	4.201284729628795
4.8009135983758755	4.454723539734898	4.412728704978588	4.061581269181821	4.057421685710908
4.692404395415174	4.19767423670735	4.217686896635214	4.374649342389891	4.178538875754514
4.45818883888202	4.498432196204839	4.495196380265249	4.243373568482119	4.1237336823730395
4.3594205338823775	4.184931527782446	4.217960057877471	4.085922637546948	4.243610294266906
4.099109785498975	4.243002692157553	4.324120074431089	4.150947541153393	4.1580718610548955
4.560442293067326	4.174523174571314	3.4123015225506483	4.39568113492235	4.171086539612164
4.455254330789009	4.204958918978084	4.071358621197626	4.135349502416378	4.119021725498794
4.748723466677107	3.9168053217818746	4.031217548346656	4.038976271496665	4.080445737268123
4.254047460481073	4.330034216933092	4.1540592794957965	4.151314735487649	4.16750280879447
4.346556660650197	4.780113508098907	4.20555864066074	4.204169145816109	4.235803827365818
4.655817326157509	4.303009091100231	3.9412916178223525	37.80811369516922	4.104494194683479
4.076210958876524	4.312570699044338	4.257912373191509	4.361051637473264	4.173114955442321
4.783037846678794	4.1151110564612985	4.336009925836137	4.178088058301331	4.274245354240333
4.36106604213425	4.055250942025438	4.176586869841406	4.136684697799238	4.102471287165764
4.54891089834407	4.390357281532665	4.157837910972358	4.024398133627141	4.035500773519942
