0.13865683194733378	0.13832061572034704	0.1380357382310014	0.1376179570195002	0.1380344667628399
0.138699129311207	0.13857440478679728	0.13789274363764595	0.13823355379046037	0.13756927351279066
0.13854814105736984	0.13861898487480648	0.13788523966341373	0.13742177923497337	0.13757610643165147
0.13865260789575604	0.13848855643360483	0.13826729101742882	0.1377058486105202	0.13781237723305972
0.13870096993504363	0.1391309696885069	0.13787526517151708	0.1380757491430061	0.13788863447746838
0.13887399656505842	0.1385840860530226	0.13856437445488934	0.13808605060125725	0.137699492425258
0.1385772219285711	0.13841371606287214	0.1385950384519685	0.13797519327597324	0.13759053992354686
0.13936132635492482	0.13842452397676036	0.13859755765819343	0.13798169210615457	0.13784672128107117
0.13890248126617344	0.13783817551074976	0.1384709243538582	0.13792575825431294	0.13764267228237187
0.1390331931534948	0.1377764145878308	0.1382132956535623	0.13745676032349788	0.1378288966167397
0.13864181624835367	0.13804788453294028	0.13813100747808796	0.13761509079172293	0.13774467361304435
0.1381812839355531	0.13873129782539875	0.1380707014892262	0.13756626837125385	0.13795276158017908
0.13905021103141818	0.1382604009412332	0.13843645786773726	0.13754322754754963	0.13754712560456117
0.13923207619362832	0.13875055138622489	0.13776109561243938	0.13759909965434855	0.13794840202246134
0.13948175565885101	0.1388779905216747	0.13945116002642466	0.137785403367861	0.13788508685015868
0.13903533388694092	0.13891877192823637	0.13866968777349029	0.13754889309781035	0.13804568082753285
0.1390508312640424	0.13849783907460625	0.13874914947126718	0.13753842323258633	0.13753186170496312
0.13844096315510532	0.13836332294794448	0.1380373633556146	0.1376209797321489	0.13733970778727744
0.13881748178027803	0.13792350820224478	0.13772221562071899	0.138148982597178	0.13769898052826876
0.1387393559298907	0.13849777450776488	0.13785388824410533	0.13755222939325693	0.1378103799221677
0.1394324118154896	0.13861602703001205	0.13826252414754744	0.1376419957772518	0.1372651926028923
0.13851232299188282	0.1379828654918839	0.13872244857271296	0.13780027319012392	0.13771901385233273
0.138532482423785	0.1383660266401973	0.13813395533639775	0.13785239434708035	0.13782258414436008
0.13855003739121316	0.13824434976017297	0.13785858155091	0.13741454759540686	0.13781263548559622
0.1389802968720191	0.1383764876861513	0.13858235528711263	0.1379016182938824	0.13754515986675617
0.13881512539121918	0.13875954431634088	0.13808533213932475	0.13765593673928508	0.13761853620943781
0.13865941933038625	0.13903325265142985	0.1382908306790052	0.13761305473968874	0.13773019808601353
0.1388910352894753	0.1384645766863365	0.1381435679225714	0.13779917541651926	0.13755138841577597
0.13929934065672384	0.13828707984141184	0.1381693183980147	0.13798920274275475	0.13760346431282322
0.1388261689599481	0.13812851948906885	0.13827677451228035	0.13758304474760685	0.13764974397557622
0.1389253761302458	0.1382050247391707	0.13812285654304376	0.13738812577739049	0.13757454199210842
0.1388974659665419	0.13860911677294677	0.13832111223046814	0.13772246362337073	0.1380472041376161
0.13848744068489158	0.13856601110949662	0.13783537847032767	0.13793349276621025	0.13789710601886546
0.1388573764951082	0.13816536377699076	0.13778904836197034	0.13755071632710575	0.13780614982366837
0.1388526139271833	0.13860833042173504	0.13796857706317986	0.13780022967555236	0.13779852215086902
0.1389161066544541	0.13869778160113114	0.13830820318861506	0.13758612466135045	0.13758608535646485
0.138968190760926	0.13853758466172986	0.13834942379133425	0.13819197254605678	0.1377501757536908
0.1392707946660849	0.13830969038167307	0.13848213125492945	0.13820612930660175	0.1375679654506163
0.13852234024417076	0.13831248479214064	0.13788359420841179	0.13774970050010354	0.13814953642792746
0.13892484262761512	0.13823965085786805	0.1381497054766244	0.13739694662938873	0.13754136186065874
