33.3706858	59.1445379	20.082430299	18.843326599	31.0499983	38.2814916	34.6380788	29.9163628	38.2823673	33.161731701	35.289807201	39.4969934	37.933426999	39.5175552	47.646159999	37.205026699
25.2811551	9.3806391	38.333642	15.0634317	35.664099399	13.761127001	29.5664393	33.7472883	32.2176096	36.639639199	33.9916671	38.620821499	40.7677509	44.0631242	41.398414099	23.3840919
25.8998068	39.444620801	20.216007701	31.1565794	49.583416501	34.2853769	26.864147701	36.7214242	40.3469563	37.490324901	40.7605607	43.7061432	45.035706401	40.184573	37.665988199	35.498744
24.038253799	24.9094657	16.6925816	27.8309139	26.5450129	31.8662261	40.419657301	30.0121739	39.3459129	36.3825143	31.1011555	44.6376884	38.530361699	44.6431843	26.8320037	26.9704469
19.1448304	28.3031565	15.1982546	23.077754999	41.083083	35.091339001	29.2243488	26.2904834	31.397928299	45.2515654	37.3347349	34.3426798	34.651486501	42.6067931	31.7506191	29.600937899
20.858631101	27.7605823	9.8843578	28.520899399	31.778612201	34.8800488	26.001135601	37.2929755	40.343356899	38.874018501	39.467072999	34.066131	41.9556015	52.013621199	38.226250199	28.9388424
29.726512601	27.542946601	23.939736701	25.0575347	25.947240099	43.857351601	34.121294901	22.534386701	34.447629999	41.0107306	40.1402775	37.4904408	52.7665332	43.090639501	38.8149823	33.2993611
16.8243511	26.210089199	30.1279164	27.549783001	20.3111035	34.545122099	35.9557889	34.1280862	30.6146251	39.6290555	37.014712999	33.2315242	46.663035401	32.08799	33.8060536	26.7378941
10.2597621	26.4404578	20.1960807	31.5053021	26.7093238	20.4291982	40.2247298	23.1861075	29.5038545	42.358095	37.847703199	37.635287899	49.6543844	34.790185999	43.018534701	24.489773
25.7492222	26.2805472	16.4452714	20.0470222	28.5142745	41.3590337	34.0307527	36.3413822	26.961202	36.6718804	43.997401899	47.9897113	34.236373401	39.140736499	36.947336799	35.5409647
17.19027	26.1406678	21.4233127	10.322013599	19.977647299	33.7535718	35.3388803	37.574758799	23.1226569	40.3374626	30.8455276	37.994434	37.7000477	44.47716	59.2261487	32.6473393
20.5315603	16.8003923	14.7271455	30.8440365	38.8153851	35.677984499	36.226506599	33.668695799	29.9763527	41.4554279	40.5703485	36.9406862	50.0141366	46.0761408	37.910085699	26.2604023
18.8091195	30.1295054	56.2620319	19.1137806	23.114902499	25.993860899	31.619573001	30.0629689	44.241734201	47.531841	38.875505901	40.0430744	53.161621	39.8446643	40.116779	27.7360499
20.748776999	14.1796722	30.5270281	31.2978805	14.2787768	39.990114101	36.166523101	36.4813475	36.7666505	31.2084915	39.0806077	44.638777	39.9286731	44.794708699	43.6666581	22.437611401
14.4916707	28.9376788	22.1686539	22.7606291	34.576153	27.1184127	27.7389577	30.1107672	37.345747501	25.4795783	43.547189	50.891991	42.528990101	34.134748	33.377906299	27.8493447
18.571433801	8.764513999	14.016673	12.5937579	22.7783749	39.271877301	36.586399701	33.8793027	29.227715699	33.0278641	35.0274948	40.52093	42.3407786	36.6555505	26.8193493	26.7839611
21.277065101	31.8988539	29.062868599	18.429674201	27.1807154	31.8094841	37.5510841	34.875545699	36.102014099	34.0584474	39.9538376	42.9692711	27.0639989	44.303984	25.469793901	28.952638599
34.728683001	22.7754178	18.5087432	36.5951378	21.903796	25.7823974	39.1816919	33.1088949	25.4443556	34.7329386	37.7526931	43.1703693	47.905342899	39.2115021	25.5511255	28.706455401
28.3519866	20.0109383	24.6291409	30.5932276	50.3653364	26.140323	34.2457459	29.0342091	34.6122357	46.885476901	38.606617001	40.977930599	51.7592649	43.7873101	31.2202877	40.1815317
19.160088299	29.1711383	31.6739709	30.7931676	23.4176805	34.7040117	29.5640703	34.171690701	37.2295302	28.3752669	51.1827156	50.308036299	36.9235895	42.2004271	44.149569199	28.430878001
