26.3663948	31.046829899	29.1123397	26.0933775	30.0864763	28.633003	31.0070594	30.1467725	36.640414899	36.5554978	36.2747572	35.6285927	35.8311944	45.9506241	36.703446699	32.9638975
27.556916201	25.143869901	25.7444038	28.883151699	17.9965026	27.645524401	34.995703501	30.2819273	28.608772	38.070837	34.8739837	44.1682476	72.0169141	34.198052	34.462301499	42.164686199
27.8924459	21.078604901	26.643943799	26.7318008	40.3773754	31.277793099	36.151453701	29.8063298	48.029686201	39.4325773	42.5209206	29.5998011	43.122915401	51.232802599	44.7350807	59.0719073
24.6221608	21.6899367	22.5361523	17.3636337	43.9701765	27.458880801	23.8233406	36.143444499	28.162216	31.1703556	42.4021545	39.6653867	44.1486313	42.9148471	39.738234699	31.0313594
24.2277168	20.7379985	13.3923496	30.048213401	33.407518501	30.0813876	31.229868101	23.3970747	31.8239814	26.9511925	39.065341799	27.7065315	50.514775899	43.1358844	39.396712	62.572706801
37.576701801	34.368079301	15.500320799	23.147024799	33.098178	23.9921761	23.2721833	36.4972551	30.8886533	32.2134153	31.3959877	28.565265	45.493086301	42.7564728	36.668115601	42.7708691
42.9568128	19.985495999	21.375218699	22.2922362	20.4708179	35.9758102	32.6768087	35.1451631	31.995789199	30.963397701	41.4218546	37.6603324	55.395216999	39.7224525	37.007647799	42.3977224
26.8914972	26.274025499	18.9899181	11.1628798	30.9450295	25.3605364	31.2303247	33.5291406	45.282123799	30.320658099	43.8678267	48.1660647	46.5051981	59.5718134	36.1308173	31.3024169
19.8831792	30.3593483	21.427506801	32.6771584	16.4358054	17.0882383	34.5609831	25.8199418	30.149807401	32.404080299	30.4784421	20.303364501	29.7287084	42.1250535	55.916614599	67.0165622
25.5531811	22.4328444	33.698746901	32.9939383	21.7753418	35.682320601	29.2047738	34.1620308	19.498879599	34.6241444	39.1325986	44.7132593	48.0763793	48.983910501	66.9263399	39.3234631
30.9698274	26.2241943	21.042457199	34.9725057	21.4579435	30.335813099	31.7270418	30.3410438	25.953440801	37.747544701	27.5192707	52.6325346	45.935184999	43.6570526	38.908655701	63.2799801
30.4144214	26.7913901	14.721310099	25.9768406	34.650637501	30.4135435	36.065194701	27.1070752	30.305149	26.688698999	46.3668369	36.3029159	42.547378899	50.109102401	35.947874401	57.7572628
25.8746707	34.676897101	29.072056999	29.751640699	26.830530301	35.697778501	29.5833864	27.993905999	33.860836701	34.287373399	42.3301737	41.3278203	42.281551499	47.145903099	45.0419545	27.255340201
24.6905899	22.208520101	15.2168141	15.9057649	34.585753899	30.0976386	30.106270001	32.794525601	29.1901715	34.123695099	36.743881	34.5918289	30.4029165	43.8365062	37.8879924	34.7893091
13.4691311	27.118791199	28.2999222	22.8816021	28.7218631	31.128129201	29.766304601	33.4881273	38.9398677	31.1537859	36.197157101	37.5846473	54.3565511	48.135783899	37.415671301	43.3919027
11.4862878	16.8419019	21.690102201	23.1356424	18.576328301	32.9543735	31.0185759	29.7418534	35.365971799	35.716950201	41.564668201	34.9220172	48.6917544	54.2516113	42.607673599	35.1914619
23.7808292	35.846308199	28.0937337	41.366241401	33.233020801	28.436294199	28.0568871	33.412573499	27.400096699	40.589482599	32.7789564	29.6675895	47.465158999	57.235996401	40.702348601	32.442294099
29.720154001	13.6203283	13.288163999	12.324124799	13.941275799	33.871013101	26.147245299	31.4069122	32.0199214	43.4164037	25.4474494	34.0063727	60.6569619	46.1355024	44.1005041	42.459618299
35.6071142	21.5936517	30.0254804	32.3764462	26.5328857	30.8981862	30.311674	26.0468727	31.505182201	30.4634511	31.394263099	32.5638377	54.2745627	47.564272901	26.7685688	37.925450199
29.3094077	28.808519499	26.662916	22.177722399	17.082776099	29.928149101	20.156550299	27.4442059	31.757596001	29.254515301	38.5469	32.426199	51.4801861	46.4092329	44.3397519	56.0462084
